TimeStamp,Current Aviable Water (cm),Deficit (cm),Change in Storage (cm)
6/3/2018 7:00:00 AM,8.6346,10.7154,-0.00067808
6/3/2018 6:00:00 AM,8.6414,10.7086,-0.00086807
6/3/2018 5:00:00 AM,8.65,10.7,-0.00082149
6/3/2018 4:00:00 AM,8.6583,10.6917,-0.00067185
6/3/2018 3:00:00 AM,8.665,10.685,-0.0005683
6/3/2018 2:00:00 AM,8.6707,10.6793,-0.0004319
6/3/2018 1:00:00 AM,8.675,10.675,-0.0004501
6/3/2018,8.6795,10.6705,-0.00039902
6/2/2018 11:00:00 PM,8.6835,10.6665,-0.00032834
6/2/2018 10:00:00 PM,8.6868,10.6632,-8.4858e-05
6/2/2018 9:00:00 PM,8.6876,10.6624,0.0002713
6/2/2018 8:00:00 PM,8.6849,10.6651,-0.00071052
6/2/2018 7:00:00 PM,8.692,10.658,-0.0016321
6/2/2018 6:00:00 PM,8.7083,10.6417,-0.002443
6/2/2018 5:00:00 PM,8.7327,10.6173,-0.0038345
6/2/2018 4:00:00 PM,8.7711,10.5789,-0.0051804
6/2/2018 3:00:00 PM,8.8229,10.5271,-0.0057921
6/2/2018 2:00:00 PM,8.8808,10.4692,-0.0059942
6/2/2018 1:00:00 PM,8.9408,10.4092,-0.0054209
6/2/2018 12:00:00 PM,8.995,10.355,-0.0048783
6/2/2018 11:00:00 AM,9.0437,10.3063,-0.0039852
6/2/2018 10:00:00 AM,9.0836,10.2664,-0.0027387
6/2/2018 9:00:00 AM,9.111,10.239,-0.0011083
6/2/2018 8:00:00 AM,9.1221,10.2279,-0.00054451
6/2/2018 7:00:00 AM,9.1275,10.2225,-0.00088652
6/2/2018 6:00:00 AM,9.1364,10.2136,-0.0010312
6/2/2018 5:00:00 AM,9.1467,10.2033,-0.0010745
6/2/2018 4:00:00 AM,9.1574,10.1926,-0.00090582
6/2/2018 3:00:00 AM,9.1665,10.1835,-0.00086459
6/2/2018 2:00:00 AM,9.1751,10.1749,-0.00082997
6/2/2018 1:00:00 AM,9.1834,10.1666,-0.00073618
6/2/2018,9.1908,10.1592,-0.00069199
6/1/2018 11:00:00 PM,9.1977,10.1523,-0.00053798
6/1/2018 10:00:00 PM,9.2031,10.1469,-0.00054861
6/1/2018 9:00:00 PM,9.2086,10.1414,-0.00033698
6/1/2018 8:00:00 PM,9.212,10.138,-0.00093695
6/1/2018 7:00:00 PM,9.2213,10.1287,-0.00069177
6/1/2018 6:00:00 PM,9.2282,10.1218,-0.0023708
6/1/2018 5:00:00 PM,9.252,10.098,-0.0036643
6/1/2018 4:00:00 PM,9.2886,10.0614,-0.0049846
6/1/2018 3:00:00 PM,9.3384,10.0116,-0.005628
6/1/2018 2:00:00 PM,9.3947,9.9553,-0.0051037
6/1/2018 1:00:00 PM,9.4458,9.9042,-0.0050233
6/1/2018 12:00:00 PM,9.496,9.854,-0.0031687
6/1/2018 11:00:00 AM,9.5277,9.8223,-0.0023224
6/1/2018 10:00:00 AM,9.5509,9.7991,-0.00051403
6/1/2018 9:00:00 AM,9.556,9.794,-0.00031151
6/1/2018 8:00:00 AM,9.5592,9.7908,-0.00029348
6/1/2018 7:00:00 AM,9.5621,9.7879,-0.00049367
6/1/2018 6:00:00 AM,9.567,9.783,-0.00020565
6/1/2018 5:00:00 AM,9.5691,9.7809,0.00017628
6/1/2018 4:00:00 AM,9.5673,9.7827,-0.00020171
6/1/2018 3:00:00 AM,9.5693,9.7807,-0.00037116
6/1/2018 2:00:00 AM,9.5731,9.7769,-0.00062242
6/1/2018 1:00:00 AM,9.5793,9.7707,-0.00053045
6/1/2018,9.5846,9.7654,-0.00055856
5/31/2018 11:00:00 PM,9.5902,9.7598,-0.000628
5/31/2018 10:00:00 PM,9.5964,9.7536,-0.00063136
5/31/2018 9:00:00 PM,9.6028,9.7472,-0.00054166
5/31/2018 8:00:00 PM,9.6082,9.7418,-0.00067389
5/31/2018 7:00:00 PM,9.6149,9.7351,-0.0023483
5/31/2018 6:00:00 PM,9.6384,9.7116,-0.003696
5/31/2018 5:00:00 PM,9.6754,9.6746,-0.0044635
5/31/2018 4:00:00 PM,9.72,9.63,-0.0049066
5/31/2018 3:00:00 PM,9.7691,9.5809,-0.005284
5/31/2018 2:00:00 PM,9.8219,9.5281,-0.0039313
5/31/2018 1:00:00 PM,9.8612,9.4888,-0.0030694
5/31/2018 12:00:00 PM,9.8919,9.4581,-0.0029881
5/31/2018 11:00:00 AM,9.9218,9.4282,-0.0014837
5/31/2018 10:00:00 AM,9.9366,9.4134,-0.00066037
5/31/2018 9:00:00 AM,9.9432,9.4068,-0.00011133
5/31/2018 8:00:00 AM,9.9443,9.4057,-0.00013695
5/31/2018 7:00:00 AM,9.9457,9.4043,-0.00021543
5/31/2018 6:00:00 AM,9.9479,9.4021,-0.00019338
5/31/2018 5:00:00 AM,9.9498,9.4002,-6.1965e-05
5/31/2018 4:00:00 AM,9.9504,9.3996,8.9914e-05
5/31/2018 3:00:00 AM,9.9495,9.4005,0.0010794
5/31/2018 2:00:00 AM,9.9387,9.4113,0.00023958
5/31/2018 1:00:00 AM,9.9363,9.4137,2.3934e-05
5/31/2018,9.9361,9.4139,0.00059494
5/30/2018 11:00:00 PM,9.9301,9.4199,-9.1313e-05
5/30/2018 10:00:00 PM,9.9311,9.4189,-0.00014101
5/30/2018 9:00:00 PM,9.9325,9.4175,-4.2694e-06
5/30/2018 8:00:00 PM,9.9325,9.4175,-0.00021818
5/30/2018 7:00:00 PM,9.9347,9.4153,-0.00060904
5/30/2018 6:00:00 PM,9.9408,9.4092,-0.0012035
5/30/2018 5:00:00 PM,9.9528,9.3972,-0.0025195
5/30/2018 4:00:00 PM,9.978,9.372,-0.0048237
5/30/2018 3:00:00 PM,10.0262,9.3238,-0.0037571
5/30/2018 2:00:00 PM,10.0638,9.2862,-0.0025186
5/30/2018 1:00:00 PM,10.089,9.261,-0.0017586
5/30/2018 12:00:00 PM,10.1066,9.2434,-0.0021802
5/30/2018 11:00:00 AM,10.1284,9.2216,-0.0022104
5/30/2018 10:00:00 AM,10.1505,9.1995,-0.00084157
5/30/2018 9:00:00 AM,10.1589,9.1911,-0.00019951
5/30/2018 8:00:00 AM,10.1609,9.1891,-0.00035296
5/30/2018 7:00:00 AM,10.1644,9.1856,-0.00065147
5/30/2018 6:00:00 AM,10.171,9.179,-0.00078806
5/30/2018 5:00:00 AM,10.1788,9.1712,-0.00070157
5/30/2018 4:00:00 AM,10.1858,9.1642,-0.00056895
5/30/2018 3:00:00 AM,10.1915,9.1585,-0.00067631
5/30/2018 2:00:00 AM,10.1983,9.1517,-0.00042858
5/30/2018 1:00:00 AM,10.2026,9.1474,-0.00051791
5/30/2018,10.2078,9.1422,-0.00031192
5/29/2018 11:00:00 PM,10.2109,9.1391,-0.00014363
5/29/2018 10:00:00 PM,10.2123,9.1377,-0.00016805
5/29/2018 9:00:00 PM,10.214,9.136,0.00022566
5/29/2018 8:00:00 PM,10.2117,9.1383,-4.8268e-05
5/29/2018 7:00:00 PM,10.2122,9.1378,-0.00071135
5/29/2018 6:00:00 PM,10.2193,9.1307,-0.001454
5/29/2018 5:00:00 PM,10.2339,9.1161,-0.0020961
5/29/2018 4:00:00 PM,10.2548,9.0952,-0.0024463
5/29/2018 3:00:00 PM,10.2793,9.0707,-0.0026512
5/29/2018 2:00:00 PM,10.3058,9.0442,-0.0011992
5/29/2018 1:00:00 PM,10.3178,9.0322,-0.0012678
5/29/2018 12:00:00 PM,10.3305,9.0195,-0.0016529
5/29/2018 11:00:00 AM,10.347,9.003,-0.00070547
5/29/2018 10:00:00 AM,10.3541,8.9959,2.2249e-05
5/29/2018 9:00:00 AM,10.3538,8.9962,-6.1617e-06
5/29/2018 8:00:00 AM,10.3539,8.9961,-5.6832e-05
5/29/2018 7:00:00 AM,10.3545,8.9955,-0.00016675
5/29/2018 6:00:00 AM,10.3561,8.9939,-0.00022401
5/29/2018 5:00:00 AM,10.3584,8.9916,-0.00024058
5/29/2018 4:00:00 AM,10.3608,8.9892,0.00041479
5/29/2018 3:00:00 AM,10.3566,8.9934,0.00011464
5/29/2018 2:00:00 AM,10.3555,8.9945,-0.00052157
5/29/2018 1:00:00 AM,10.3607,8.9893,-0.00056498
5/29/2018,10.3664,8.9836,-0.00070091
5/28/2018 11:00:00 PM,10.3734,8.9766,-0.00034542
5/28/2018 10:00:00 PM,10.3768,8.9732,0.007903
5/28/2018 9:00:00 PM,10.2978,9.0522,0.0074158
5/28/2018 8:00:00 PM,10.2236,9.1264,0.0092067
5/28/2018 7:00:00 PM,10.1316,9.2184,0.017321
5/28/2018 6:00:00 PM,9.9584,9.3916,0.014079
5/28/2018 5:00:00 PM,9.8176,9.5324,-0.0021088
5/28/2018 4:00:00 PM,9.8387,9.5113,-0.001481
5/28/2018 3:00:00 PM,9.8535,9.4965,-0.00097823
5/28/2018 2:00:00 PM,9.8632,9.4868,-0.00031441
5/28/2018 1:00:00 PM,9.8664,9.4836,-0.0027872
5/28/2018 12:00:00 PM,9.8943,9.4557,-0.002682
5/28/2018 11:00:00 AM,9.9211,9.4289,-0.0021805
5/28/2018 10:00:00 AM,9.9429,9.4071,-0.0015016
5/28/2018 9:00:00 AM,9.9579,9.3921,-0.0003349
5/28/2018 8:00:00 AM,9.9613,9.3887,-0.00022116
5/28/2018 7:00:00 AM,9.9635,9.3865,-0.00038073
5/28/2018 6:00:00 AM,9.9673,9.3827,-0.00036663
5/28/2018 5:00:00 AM,9.9709,9.3791,-0.00031623
5/28/2018 4:00:00 AM,9.9741,9.3759,-0.00027324
5/28/2018 3:00:00 AM,9.9768,9.3732,-0.00044998
5/28/2018 2:00:00 AM,9.9813,9.3687,-0.00040912
5/28/2018 1:00:00 AM,9.9854,9.3646,-0.00039463
5/28/2018,9.9894,9.3606,-0.0002883
5/27/2018 11:00:00 PM,9.9923,9.3577,-0.00030717
5/27/2018 10:00:00 PM,9.9953,9.3547,-1.3503e-05
5/27/2018 9:00:00 PM,9.9955,9.3545,-2.005e-05
5/27/2018 8:00:00 PM,9.9957,9.3543,9.4148e-05
5/27/2018 7:00:00 PM,9.9947,9.3553,-0.00049046
5/27/2018 6:00:00 PM,9.9996,9.3504,-0.0015094
5/27/2018 5:00:00 PM,10.0147,9.3353,-0.0026713
5/27/2018 4:00:00 PM,10.0414,9.3086,-0.0027802
5/27/2018 3:00:00 PM,10.0692,9.2808,-0.0026092
5/27/2018 2:00:00 PM,10.0953,9.2547,-0.0014217
5/27/2018 1:00:00 PM,10.1095,9.2405,-0.0013376
5/27/2018 12:00:00 PM,10.1229,9.2271,-0.0016946
5/27/2018 11:00:00 AM,10.1399,9.2101,-0.0024905
5/27/2018 10:00:00 AM,10.1648,9.1852,-0.0014849
5/27/2018 9:00:00 AM,10.1796,9.1704,-2.495e-05
5/27/2018 8:00:00 AM,10.1799,9.1701,-0.00012894
5/27/2018 7:00:00 AM,10.1812,9.1688,-0.00015108
5/27/2018 6:00:00 AM,10.1827,9.1673,-0.00013231
5/27/2018 5:00:00 AM,10.184,9.166,-0.00021345
5/27/2018 4:00:00 AM,10.1861,9.1639,-0.00018514
5/27/2018 3:00:00 AM,10.188,9.162,-0.00019219
5/27/2018 2:00:00 AM,10.1899,9.1601,-0.00017109
5/27/2018 1:00:00 AM,10.1916,9.1584,-0.00013345
5/27/2018,10.1929,9.1571,-0.00012018
5/26/2018 11:00:00 PM,10.1941,9.1559,-3.5759e-05
5/26/2018 10:00:00 PM,10.1945,9.1555,0.00010524
5/26/2018 9:00:00 PM,10.1935,9.1565,-0.00024164
5/26/2018 8:00:00 PM,10.1959,9.1541,-0.00033467
5/26/2018 7:00:00 PM,10.1992,9.1508,-0.00015512
5/26/2018 6:00:00 PM,10.2008,9.1492,-0.002
5/26/2018 5:00:00 PM,10.2208,9.1292,-0.0030863
5/26/2018 4:00:00 PM,10.2516,9.0984,-0.0034749
5/26/2018 3:00:00 PM,10.2864,9.0636,-0.0032434
5/26/2018 2:00:00 PM,10.3188,9.0312,-0.003066
5/26/2018 1:00:00 PM,10.3495,9.0005,-0.0025909
5/26/2018 12:00:00 PM,10.3754,8.9746,-0.0022785
5/26/2018 11:00:00 AM,10.3982,8.9518,-0.001677
5/26/2018 10:00:00 AM,10.4149,8.9351,-0.0011614
5/26/2018 9:00:00 AM,10.4265,8.9235,-0.00063255
5/26/2018 8:00:00 AM,10.4329,8.9171,-0.00069261
5/26/2018 7:00:00 AM,10.4398,8.9102,-0.00096786
5/26/2018 6:00:00 AM,10.4495,8.9005,-0.0014789
5/26/2018 5:00:00 AM,10.4643,8.8857,-0.0013119
5/26/2018 4:00:00 AM,10.4774,8.8726,0.002562
5/26/2018 3:00:00 AM,10.4518,8.8982,0.17583
5/26/2018 2:00:00 AM,8.6934,10.6566,-0.00048902
5/26/2018 1:00:00 AM,8.6983,10.6517,-0.00035507
5/26/2018,8.7019,10.6481,-0.00037079
5/25/2018 11:00:00 PM,8.7056,10.6444,-0.00026298
5/25/2018 10:00:00 PM,8.7082,10.6418,-3.8747e-05
5/25/2018 9:00:00 PM,8.7086,10.6414,0.0003213
5/25/2018 8:00:00 PM,8.7054,10.6446,-0.00031676
5/25/2018 7:00:00 PM,8.7085,10.6415,-0.0012922
5/25/2018 6:00:00 PM,8.7215,10.6285,-0.0023732
5/25/2018 5:00:00 PM,8.7452,10.6048,-0.0044402
5/25/2018 4:00:00 PM,8.7896,10.5604,-0.0051791
5/25/2018 3:00:00 PM,8.8414,10.5086,-0.0061718
5/25/2018 2:00:00 PM,8.9031,10.4469,-0.0064221
5/25/2018 1:00:00 PM,8.9673,10.3827,-0.0054695
5/25/2018 12:00:00 PM,9.022,10.328,-0.0049591
5/25/2018 11:00:00 AM,9.0716,10.2784,-0.004085
5/25/2018 10:00:00 AM,9.1125,10.2375,-0.0029421
5/25/2018 9:00:00 AM,9.1419,10.2081,-0.00091861
5/25/2018 8:00:00 AM,9.1511,10.1989,-0.00037579
5/25/2018 7:00:00 AM,9.1548,10.1952,-0.00061726
5/25/2018 6:00:00 AM,9.161,10.189,-0.00066847
5/25/2018 5:00:00 AM,9.1677,10.1823,-0.00058695
5/25/2018 4:00:00 AM,9.1736,10.1764,-0.00053082
5/25/2018 3:00:00 AM,9.1789,10.1711,-0.00046882
5/25/2018 2:00:00 AM,9.1836,10.1664,-0.00048782
5/25/2018 1:00:00 AM,9.1884,10.1616,-0.00040236
5/25/2018,9.1925,10.1575,-0.00012166
5/24/2018 11:00:00 PM,9.1937,10.1563,-3.1707e-05
5/24/2018 10:00:00 PM,9.194,10.156,0.00010661
5/24/2018 9:00:00 PM,9.1929,10.1571,0.00010766
5/24/2018 8:00:00 PM,9.1918,10.1582,-0.00021259
5/24/2018 7:00:00 PM,9.194,10.156,-0.00053465
5/24/2018 6:00:00 PM,9.1993,10.1507,-0.0011532
5/24/2018 5:00:00 PM,9.2108,10.1392,-0.0040945
5/24/2018 4:00:00 PM,9.2518,10.0982,-0.0055945
5/24/2018 3:00:00 PM,9.3077,10.0423,-0.0056403
5/24/2018 2:00:00 PM,9.3641,9.9859,-0.0066161
5/24/2018 1:00:00 PM,9.4303,9.9197,-0.0058058
5/24/2018 12:00:00 PM,9.4884,9.8616,-0.0047969
5/24/2018 11:00:00 AM,9.5363,9.8137,-0.0037953
5/24/2018 10:00:00 AM,9.5743,9.7757,-0.002029
5/24/2018 9:00:00 AM,9.5946,9.7554,-0.00025042
5/24/2018 8:00:00 AM,9.5971,9.7529,-0.00026817
5/24/2018 7:00:00 AM,9.5998,9.7502,-0.00062277
5/24/2018 6:00:00 AM,9.606,9.744,-0.000668
5/24/2018 5:00:00 AM,9.6127,9.7373,-0.00070742
5/24/2018 4:00:00 AM,9.6197,9.7303,-0.00074617
5/24/2018 3:00:00 AM,9.6272,9.7228,-0.00073745
5/24/2018 2:00:00 AM,9.6346,9.7154,-0.00048039
5/24/2018 1:00:00 AM,9.6394,9.7106,-0.00062139
5/24/2018,9.6456,9.7044,-0.000383
5/23/2018 11:00:00 PM,9.6494,9.7006,-0.00038302
5/23/2018 10:00:00 PM,9.6533,9.6967,4.9494e-05
5/23/2018 9:00:00 PM,9.6528,9.6972,-0.00017952
5/23/2018 8:00:00 PM,9.6546,9.6954,-0.00016594
5/23/2018 7:00:00 PM,9.6562,9.6938,-0.0010587
5/23/2018 6:00:00 PM,9.6668,9.6832,-0.0018213
5/23/2018 5:00:00 PM,9.685,9.665,-0.0038133
5/23/2018 4:00:00 PM,9.7231,9.6269,-0.0044647
5/23/2018 3:00:00 PM,9.7678,9.5822,-0.005052
5/23/2018 2:00:00 PM,9.8183,9.5317,-0.0042391
5/23/2018 1:00:00 PM,9.8607,9.4893,-0.0031993
5/23/2018 12:00:00 PM,9.8927,9.4573,-0.0035806
5/23/2018 11:00:00 AM,9.9285,9.4215,-0.0024798
5/23/2018 10:00:00 AM,9.9533,9.3967,-0.0013318
5/23/2018 9:00:00 AM,9.9666,9.3834,-0.00016797
5/23/2018 8:00:00 AM,9.9683,9.3817,-8.7317e-05
5/23/2018 7:00:00 AM,9.9692,9.3808,-0.0002668
5/23/2018 6:00:00 AM,9.9718,9.3782,-0.00021836
5/23/2018 5:00:00 AM,9.974,9.376,-6.1375e-05
5/23/2018 4:00:00 AM,9.9746,9.3754,0.00011159
5/23/2018 3:00:00 AM,9.9735,9.3765,0.00024041
5/23/2018 2:00:00 AM,9.9711,9.3789,0.00019941
5/23/2018 1:00:00 AM,9.9691,9.3809,0.00056781
5/23/2018,9.9634,9.3866,0.00017413
5/22/2018 11:00:00 PM,9.9617,9.3883,0.0005319
5/22/2018 10:00:00 PM,9.9564,9.3936,0.00013467
5/22/2018 9:00:00 PM,9.955,9.395,0.00013187
5/22/2018 8:00:00 PM,9.9537,9.3963,6.5484e-05
5/22/2018 7:00:00 PM,9.9531,9.3969,-0.0012979
5/22/2018 6:00:00 PM,9.966,9.384,-0.0018818
5/22/2018 5:00:00 PM,9.9849,9.3651,-0.0021513
5/22/2018 4:00:00 PM,10.0064,9.3436,-0.0015178
5/22/2018 3:00:00 PM,10.0216,9.3284,-0.0013319
5/22/2018 2:00:00 PM,10.0349,9.3151,-0.0021358
5/22/2018 1:00:00 PM,10.0562,9.2938,-0.0012099
5/22/2018 12:00:00 PM,10.0683,9.2817,-0.00099149
5/22/2018 11:00:00 AM,10.0782,9.2718,-0.00076127
5/22/2018 10:00:00 AM,10.0859,9.2641,-0.00089837
5/22/2018 9:00:00 AM,10.0948,9.2552,-0.00013852
5/22/2018 8:00:00 AM,10.0962,9.2538,-0.00020935
